product_url,title,price,currency,listing_type,condition,seller_type,showroom_name,showroom_url,posted_time,fans_count,view_count,description,phones,whatsapps,images,images_count,specifications,images_local_paths,المصنع,الصنف,الموديل,قاطع,اللون,اللون الداخلي,النوع,ناقل السرعة,نظام الدفع,فرش المقاعد,السنة,سلندر,تحديد المواقع,سي دي,دي في دي,كاميرا خلفية,الحساسات,فتحة السقف,تحت الضمان,بلوتوث,وارد,نوع الوقود,بانوراما,دخول بدون مفتاح,كاميرا امامية,الطلاء الأصلي,تدفئة في المقاعد,تبريد في المقاعد,المالك الأول,تدليك في المقاعد,عدد المقاعد,قياس الجنط ( الرنج )
https://qatarsale.com/ar/product/toyota_land_cruiser_gxr_grand_touring_2021_black_automatic_suv-605259,"تويوتا  لاند كروزر  جي اكس ار - غراند تورينغ  2021  اوتوماتيك  165,000 كم  8 سلندر  دفع رباعي  اس يو في  أسود",168000,رق,للبيع,,,المروة للسيارات - مدينة مواتر,https://qatarsale.com/ar/showroom/al_marwa,قبل 26 دقيقة,0,8,,"['+974 70000936', '+974  55479000', '+974 60003612']",[],"['https://media-blob.qatarsale.com/605259-productimages/605259_0_20260609080549935503.webp', 'https://media-blob.qatarsale.com/605259-productimages/605259_1_20260609080549935927.webp', 'https://media-blob.qatarsale.com/605259-productimages/605259_2_20260609080549936205.webp', 'https://media-blob.qatarsale.com/605259-productimages/605259_3_20260609080549936496.webp', 'https://media-blob.qatarsale.com/605259-productimages/605259_4_20260609080549936761.webp', 'https://media-blob.qatarsale.com/605259-productimages/605259_5_20260609080549937007.webp', 'https://media-blob.qatarsale.com/605259-productimages/605259_6_20260609080549937214.webp', 'https://media-blob.qatarsale.com/605259-productimages/605259_7_20260609080549937500.webp']",8,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'جي اكس ار - غراند تورينغ', 'قاطع': '165,000', 'اللون': 'أسود', 'اللون الداخلي': 'بني', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2021', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/605259_0_20260609080549935503.webp', 'images/605259_1_20260609080549935927.webp', 'images/605259_2_20260609080549936205.webp', 'images/605259_3_20260609080549936496.webp', 'images/605259_4_20260609080549936761.webp', 'images/605259_5_20260609080549937007.webp', 'images/605259_6_20260609080549937214.webp', 'images/605259_7_20260609080549937500.webp']",تويوتا,لاند كروزر,جي اكس ار - غراند تورينغ,"165,000",أسود,بني,اس يو في,اوتوماتيك,دفع رباعي,جلد,2021,8,نعم,نعم,,نعم,نعم,نعم,كلا,نعم,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/mercedes_benz_eqe_350_2023_white_automatic_suv-405960,"مرسيدس - بنز  اي كيو اي  350+  2023  اوتوماتيك  3,000 كم  0 سلندر  دفع رباعي  اس يو في  أبيض  تحت الضمان",289590,رق,للبيع,,,ناصر بن خالد للسيارات - مرسيدس بنز,https://qatarsale.com/ar/showroom/nbka,قبل 7 دقائق,1,1226,,"['+974 44624464', '+974 5013 3926']",[],"['https://media-blob.qatarsale.com/405960-productimages/405960_0_20250814155403623736.webp', 'https://media-blob.qatarsale.com/405960-productimages/405960_1_20250814155403623950.webp', 'https://media-blob.qatarsale.com/405960-productimages/405960_2_20250814155403624047.webp', 'https://media-blob.qatarsale.com/405960-productimages/405960_3_20250814155403624129.webp', 'https://media-blob.qatarsale.com/405960-productimages/405960_4_20250814155403624185.webp', 'https://media-blob.qatarsale.com/405960-productimages/405960_5_20250814155403624245.webp', 'https://media-blob.qatarsale.com/405960-productimages/405960_6_20250814155403624298.webp', 'https://media-blob.qatarsale.com/405960-productimages/405960_7_20250814155403624365.webp', 'https://media-blob.qatarsale.com/405960-productimages/405960_8_20250814155403624419.webp', 'https://media-blob.qatarsale.com/405960-productimages/405960_9_20250814155403624471.webp']",10,"{'المصنع': 'مرسيدس - بنز', 'الصنف': 'اي كيو اي', 'الموديل': '350+', 'قاطع': '3,000', 'اللون': 'أبيض', 'اللون الداخلي': 'أسود وعنابي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2023', 'سلندر': '0', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'نوع الوقود': 'كهربائية'}","['images/405960_0_20250814155403623736.webp', 'images/405960_1_20250814155403623950.webp', 'images/405960_2_20250814155403624047.webp', 'images/405960_3_20250814155403624129.webp', 'images/405960_4_20250814155403624185.webp', 'images/405960_5_20250814155403624245.webp', 'images/405960_6_20250814155403624298.webp', 'images/405960_7_20250814155403624365.webp', 'images/405960_8_20250814155403624419.webp', 'images/405960_9_20250814155403624471.webp']",مرسيدس - بنز,اي كيو اي,350+,"3,000",أبيض,أسود وعنابي,اس يو في,اوتوماتيك,دفع رباعي,جلد,2023,0,,,,,,نعم,نعم,,,كهربائية,,,,,,,,,,
https://qatarsale.com/ar/product/nissan_patrol_gl_1997_white_manual_suv-605262,"نيسان  باترول  جي ال  1997  عادي  150,000 كم  6 سلندر  دفع رباعي  اس يو في  أبيض",65000,رق,للبيع,,,شركة بو ناشي للتجارة - مدينة مواتر,https://qatarsale.com/ar/showroom/bo_nashmi_trading_company_mawater_city,قبل دقيقة,0,1,,['+974 55469992'],[],"['https://media-blob.qatarsale.com/605262-productimages/605262_0_20260609081130825758.webp', 'https://media-blob.qatarsale.com/605262-productimages/605262_1_20260609081130826498.webp', 'https://media-blob.qatarsale.com/605262-productimages/605262_2_20260609081130826851.webp', 'https://media-blob.qatarsale.com/605262-productimages/605262_3_20260609081130827146.webp', 'https://media-blob.qatarsale.com/605262-productimages/605262_4_20260609081130827425.webp', 'https://media-blob.qatarsale.com/605262-productimages/605262_5_20260609081130827714.webp', 'https://media-blob.qatarsale.com/605262-productimages/605262_6_20260609081130828026.webp', 'https://media-blob.qatarsale.com/605262-productimages/605262_7_20260609081130828326.webp', 'https://media-blob.qatarsale.com/605262-productimages/605262_8_20260609081130828598.webp', 'https://media-blob.qatarsale.com/605262-productimages/605262_9_20260609081130828834.webp', 'https://media-blob.qatarsale.com/605262-productimages/605262_10_20260609081130829109.webp', 'https://media-blob.qatarsale.com/605262-productimages/605262_11_20260609081130829370.webp', 'https://media-blob.qatarsale.com/605262-productimages/605262_12_20260609081130829709.webp', 'https://media-blob.qatarsale.com/605262-productimages/605262_13_20260609081130829945.webp']",14,"{'المصنع': 'نيسان', 'الصنف': 'باترول', 'الموديل': 'جي ال', 'قاطع': '150,000', 'اللون': 'أبيض', 'اللون الداخلي': 'رصاصي', 'النوع': 'اس يو في', 'ناقل السرعة': 'عادي', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '1997', 'سلندر': '6', 'فتحة السقف': 'كلا', 'تحت الضمان': 'كلا', 'نوع الوقود': 'بنزين'}","['images/605262_0_20260609081130825758.webp', 'images/605262_1_20260609081130826498.webp', 'images/605262_2_20260609081130826851.webp', 'images/605262_3_20260609081130827146.webp', 'images/605262_4_20260609081130827425.webp', 'images/605262_5_20260609081130827714.webp', 'images/605262_6_20260609081130828026.webp', 'images/605262_7_20260609081130828326.webp', 'images/605262_8_20260609081130828598.webp', 'images/605262_9_20260609081130828834.webp', 'images/605262_10_20260609081130829109.webp', 'images/605262_11_20260609081130829370.webp', 'images/605262_12_20260609081130829709.webp', 'images/605262_13_20260609081130829945.webp']",نيسان,باترول,جي ال,"150,000",أبيض,رصاصي,اس يو في,عادي,دفع رباعي,قماش,1997,6,,,,,,كلا,كلا,,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/mercedes_benz_e_class_200_2026_white_automatic_sedan-527689,مرسيدس - بنز  اي - كلاس  200  2026  اوتوماتيك  100 كم  4 سلندر  دفع خلفي  سيدان  أبيض  تحت الضمان,255825,رق,للبيع,,,ناصر بن خالد للسيارات - مرسيدس بنز,https://qatarsale.com/ar/showroom/nbka,قبل 6 دقائق,4,712,سيارة مرسيدس بنز مستعملة معتمدة مع ضمان لمدة 3 سنوات وحزمة خدمة لمدة 3 سنوات.,"['+974 44624464', '+974 5013 3926']",[],"['https://media-blob.qatarsale.com/527689-productimages/527689_0_20260401125532522933.webp', 'https://media-blob.qatarsale.com/527689-productimages/527689_1_20260401125532523375.webp', 'https://media-blob.qatarsale.com/527689-productimages/527689_2_20260401125532523738.webp', 'https://media-blob.qatarsale.com/527689-productimages/527689_3_20260401125532524013.webp', 'https://media-blob.qatarsale.com/527689-productimages/527689_4_20260401125532524286.webp', 'https://media-blob.qatarsale.com/527689-productimages/527689_5_20260401125532524694.webp', 'https://media-blob.qatarsale.com/527689-productimages/527689_6_20260401125532525015.webp', 'https://media-blob.qatarsale.com/527689-productimages/527689_7_20260401125532525307.webp', 'https://media-blob.qatarsale.com/527689-productimages/527689_8_20260401125532525644.webp', 'https://media-blob.qatarsale.com/527689-productimages/527689_9_20260401125532525905.webp']",10,"{'المصنع': 'مرسيدس - بنز', 'الصنف': 'اي - كلاس', 'الموديل': '200', 'قاطع': '100', 'اللون': 'أبيض', 'اللون الداخلي': 'بني', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '4', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/527689_0_20260401125532522933.webp', 'images/527689_1_20260401125532523375.webp', 'images/527689_2_20260401125532523738.webp', 'images/527689_3_20260401125532524013.webp', 'images/527689_4_20260401125532524286.webp', 'images/527689_5_20260401125532524694.webp', 'images/527689_6_20260401125532525015.webp', 'images/527689_7_20260401125532525307.webp', 'images/527689_8_20260401125532525644.webp', 'images/527689_9_20260401125532525905.webp']",مرسيدس - بنز,اي - كلاس,200,100,أبيض,بني,سيدان,اوتوماتيك,دفع خلفي,جلد,2026,4,,,,,نعم,نعم,نعم,نعم,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/audi_q8_s_line_2026_gray_automatic_suv-458720,"اودي  كيو 8  اس لاين  2026  اوتوماتيك  1,000 كم  6 سلندر  دفع رباعي  اس يو في  رمادي  تحت الضمان",450000,رق,للبيع,,,اكــزوتـيـك كـارز,https://qatarsale.com/ar/showroom/exotic_cars_60,قبل 5 دقائق,8,2341,,"['+974 60002881', '+974 44410024']",[],"['https://media-blob.qatarsale.com/458720-productimages/458720_0_20251204093452207953.webp', 'https://media-blob.qatarsale.com/458720-productimages/458720_1_20251204093452208466.webp', 'https://media-blob.qatarsale.com/458720-productimages/458720_2_20251204093452208803.webp', 'https://media-blob.qatarsale.com/458720-productimages/458720_3_20251204093452209133.webp', 'https://media-blob.qatarsale.com/458720-productimages/458720_4_20251204093452209463.webp', 'https://media-blob.qatarsale.com/458720-productimages/458720_5_20251204093452209822.webp', 'https://media-blob.qatarsale.com/458720-productimages/458720_6_20251204093452210141.webp', 'https://media-blob.qatarsale.com/458720-productimages/458720_7_20251204093452210465.webp', 'https://media-blob.qatarsale.com/458720-productimages/458720_8_20251204093452210787.webp', 'https://media-blob.qatarsale.com/458720-productimages/458720_9_20251204093452211157.webp', 'https://media-blob.qatarsale.com/458720-productimages/458720_10_20251204093452211506.webp', 'https://media-blob.qatarsale.com/458720-productimages/458720_11_20251204093452211912.webp', 'https://media-blob.qatarsale.com/458720-productimages/458720_12_20251204093452212248.webp', 'https://media-blob.qatarsale.com/458720-productimages/458720_13_20251204093452212562.webp']",14,"{'المصنع': 'اودي', 'الصنف': 'كيو 8', 'الموديل': 'اس لاين', 'قاطع': '1,000', 'اللون': 'رمادي', 'اللون الداخلي': 'بني', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/458720_0_20251204093452207953.webp', 'images/458720_1_20251204093452208466.webp', 'images/458720_2_20251204093452208803.webp', 'images/458720_3_20251204093452209133.webp', 'images/458720_4_20251204093452209463.webp', 'images/458720_5_20251204093452209822.webp', 'images/458720_6_20251204093452210141.webp', 'images/458720_7_20251204093452210465.webp', 'images/458720_8_20251204093452210787.webp', 'images/458720_9_20251204093452211157.webp', 'images/458720_10_20251204093452211506.webp', 'images/458720_11_20251204093452211912.webp', 'images/458720_12_20251204093452212248.webp', 'images/458720_13_20251204093452212562.webp']",اودي,كيو 8,اس لاين,"1,000",رمادي,بني,اس يو في,اوتوماتيك,دفع رباعي,جلد,2026,6,نعم,نعم,,نعم,نعم,نعم,نعم,نعم,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/mercedes_benz_eqa_350_2025_black_automatic_suv-429709,"مرسيدس - بنز  اي كيو اي  350  2025  اوتوماتيك  12,000 كم  0 سلندر  دفع رباعي  اس يو في  أسود  تحت الضمان",169000,رق,للبيع,,,ناصر بن خالد للسيارات - مرسيدس بنز,https://qatarsale.com/ar/showroom/nbka,قبل 7 دقائق,7,1777,,"['+974 44624464', '+974 5013 3926']",[],"['https://media-blob.qatarsale.com/429709-productimages/429709_0_20251014074445152898.webp', 'https://media-blob.qatarsale.com/429709-productimages/429709_1_20251014074445153688.webp', 'https://media-blob.qatarsale.com/429709-productimages/429709_2_20251014074445154465.webp', 'https://media-blob.qatarsale.com/429709-productimages/429709_3_20251014074445155220.webp', 'https://media-blob.qatarsale.com/429709-productimages/429709_4_20251014074445155980.webp', 'https://media-blob.qatarsale.com/429709-productimages/429709_5_20251014074445156804.webp', 'https://media-blob.qatarsale.com/429709-productimages/429709_6_20251014074445157551.webp', 'https://media-blob.qatarsale.com/429709-productimages/429709_7_20251014074445158247.webp', 'https://media-blob.qatarsale.com/429709-productimages/429709_8_20251014074445158981.webp', 'https://media-blob.qatarsale.com/429709-productimages/429709_9_20251014074445159569.webp']",10,"{'المصنع': 'مرسيدس - بنز', 'الصنف': 'اي كيو اي', 'الموديل': '350', 'قاطع': '12,000', 'اللون': 'أسود', 'اللون الداخلي': 'بني', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2025', 'سلندر': '0', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'كاميرا امامية': 'نعم', 'نوع الوقود': 'كهربائية'}","['images/429709_0_20251014074445152898.webp', 'images/429709_1_20251014074445153688.webp', 'images/429709_2_20251014074445154465.webp', 'images/429709_3_20251014074445155220.webp', 'images/429709_4_20251014074445155980.webp', 'images/429709_5_20251014074445156804.webp', 'images/429709_6_20251014074445157551.webp', 'images/429709_7_20251014074445158247.webp', 'images/429709_8_20251014074445158981.webp', 'images/429709_9_20251014074445159569.webp']",مرسيدس - بنز,اي كيو اي,350,"12,000",أسود,بني,اس يو في,اوتوماتيك,دفع رباعي,جلد,2025,0,,,,نعم,نعم,نعم,نعم,نعم,,كهربائية,,,نعم,,,,,,,
https://qatarsale.com/ar/product/land_rover_range_rover_vogue_2016_white_automatic_suv-604525,"لاند روفر  رنج روفر  فوج  2016  اوتوماتيك  128,000 كم  8 سلندر  دفع رباعي  اس يو في  أبيض",69000,رق,للبيع,,شخصي,,,,0,12,,['+974 55225096'],[],"['https://media-blob.qatarsale.com/604527-productimages/604527_0_20260608111621575773.webp', 'https://media-blob.qatarsale.com/604529-productimages/604529_0_20260608112345027633.webp', 'https://media-blob.qatarsale.com/604525-productimages/604525_1_20260608111520222642.webp', 'https://media-blob.qatarsale.com/604525-productimages/604525_2_20260608111520223033.webp', 'https://media-blob.qatarsale.com/604525-productimages/604525_3_20260608111520223890.webp', 'https://media-blob.qatarsale.com/604525-productimages/604525_5_20260608111520224801.webp', 'https://media-blob.qatarsale.com/604525-productimages/604525_6_20260608111520225130.webp', 'https://media-blob.qatarsale.com/604525-productimages/604525_7_20260608111520225453.webp', 'https://media-blob.qatarsale.com/604525-productimages/604525_8_20260608111520225747.webp']",9,"{'المصنع': 'لاند روفر', 'الصنف': 'رنج روفر', 'الموديل': 'فوج', 'قاطع': '128,000', 'اللون': 'أبيض', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2016', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'دي في دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'دخول بدون مفتاح': 'نعم', 'نوع الوقود': 'بنزين'}","['images/604527_0_20260608111621575773.webp', 'images/604529_0_20260608112345027633.webp', 'images/604525_1_20260608111520222642.webp', 'images/604525_2_20260608111520223033.webp', 'images/604525_3_20260608111520223890.webp', 'images/604525_5_20260608111520224801.webp', 'images/604525_6_20260608111520225130.webp', 'images/604525_7_20260608111520225453.webp', 'images/604525_8_20260608111520225747.webp']",لاند روفر,رنج روفر,فوج,"128,000",أبيض,بيج,اس يو في,اوتوماتيك,دفع رباعي,جلد,2016,8,نعم,,نعم,نعم,نعم,نعم,كلا,نعم,,بنزين,نعم,نعم,,,نعم,نعم,,,,
https://qatarsale.com/ar/product/gwm_tank_700_2026_gray_automatic_suv-529143,جي دبليو ام  تانك  700  2026  اوتوماتيك  0 كم  6 سلندر  دفع رباعي  اس يو في  رمادي  تحت الضمان,233000,رق,للبيع,جديد,,اكسبرس موتورز - مدينة المواتر,https://qatarsale.com/ar/showroom/express_motors_mawater_city_62,قبل 5 دقائق,6,1806,,"['+974 71020003', '+974  33542000', '+974 77260003', '+974 33042000']",[],"['https://media-blob.qatarsale.com/529143-productimages/529143_0_20260405095249705065.webp', 'https://media-blob.qatarsale.com/529143-productimages/529143_1_20260405095249705556.webp', 'https://media-blob.qatarsale.com/529143-productimages/529143_2_20260405095249705869.webp', 'https://media-blob.qatarsale.com/529143-productimages/529143_3_20260405095249706116.webp', 'https://media-blob.qatarsale.com/529143-productimages/529143_4_20260405095249706401.webp', 'https://media-blob.qatarsale.com/529143-productimages/529143_5_20260405095249706695.webp', 'https://media-blob.qatarsale.com/529143-productimages/529143_6_20260405095249707004.webp', 'https://media-blob.qatarsale.com/529143-productimages/529143_7_20260405095249707329.webp', 'https://media-blob.qatarsale.com/529143-productimages/529143_8_20260405095249707653.webp', 'https://media-blob.qatarsale.com/529143-productimages/529143_9_20260405095249707912.webp', 'https://media-blob.qatarsale.com/529143-productimages/529143_10_20260405095249708216.webp', 'https://media-blob.qatarsale.com/529143-productimages/529143_11_20260405095249708494.webp', 'https://media-blob.qatarsale.com/529143-productimages/529143_12_20260405095249708757.webp', 'https://media-blob.qatarsale.com/529143-productimages/529143_13_20260405095249709110.webp']",14,"{'المصنع': 'جي دبليو ام', 'الصنف': 'تانك', 'الموديل': '700', 'قاطع': '0', 'اللون': 'رمادي', 'اللون الداخلي': 'برتقالي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/529143_0_20260405095249705065.webp', 'images/529143_1_20260405095249705556.webp', 'images/529143_2_20260405095249705869.webp', 'images/529143_3_20260405095249706116.webp', 'images/529143_4_20260405095249706401.webp', 'images/529143_5_20260405095249706695.webp', 'images/529143_6_20260405095249707004.webp', 'images/529143_7_20260405095249707329.webp', 'images/529143_8_20260405095249707653.webp', 'images/529143_9_20260405095249707912.webp', 'images/529143_10_20260405095249708216.webp', 'images/529143_11_20260405095249708494.webp', 'images/529143_12_20260405095249708757.webp', 'images/529143_13_20260405095249709110.webp']",جي دبليو ام,تانك,700,0,رمادي,برتقالي,اس يو في,اوتوماتيك,دفع رباعي,جلد,2026,6,نعم,نعم,,نعم,نعم,نعم,نعم,نعم,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/isuzu_d_max_2026_blue_manual_pick_up-523579,اسوزو  دي-ماكس  2026  عادي  0 كم  4 سلندر  دفع خلفي  بيكب  ازرق  تحت الضمان,85000,رق,للبيع,جديد,,اكسبرس موتورز - مدينة المواتر,https://qatarsale.com/ar/showroom/express_motors_mawater_city_62,قبل 5 دقائق,1,1351,,"['+974 71020003', '+974  33542000', '+974 77260003', '+974 33042000']",[],"['https://media-blob.qatarsale.com/523579-productimages/523579_0_20260319082353715762.webp', 'https://media-blob.qatarsale.com/523579-productimages/523579_1_20260319082353716308.webp', 'https://media-blob.qatarsale.com/523579-productimages/523579_2_20260319082353716731.webp', 'https://media-blob.qatarsale.com/523579-productimages/523579_3_20260319082353717000.webp', 'https://media-blob.qatarsale.com/523579-productimages/523579_4_20260319082353717344.webp', 'https://media-blob.qatarsale.com/523579-productimages/523579_5_20260319082353717758.webp', 'https://media-blob.qatarsale.com/523579-productimages/523579_6_20260319082353718090.webp']",7,"{'المصنع': 'اسوزو', 'الصنف': 'دي-ماكس', 'الموديل': 'عادي', 'قاطع': '0', 'اللون': 'ازرق', 'اللون الداخلي': 'أسود', 'النوع': 'بيكب', 'ناقل السرعة': 'عادي', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '4', 'سي دي': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'نوع الوقود': 'بنزين'}","['images/523579_0_20260319082353715762.webp', 'images/523579_1_20260319082353716308.webp', 'images/523579_2_20260319082353716731.webp', 'images/523579_3_20260319082353717000.webp', 'images/523579_4_20260319082353717344.webp', 'images/523579_5_20260319082353717758.webp', 'images/523579_6_20260319082353718090.webp']",اسوزو,دي-ماكس,عادي,0,ازرق,أسود,بيكب,عادي,دفع خلفي,جلد,2026,4,,نعم,,,,كلا,نعم,,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/toyota_land_cruiser_vxr_2021_black_automatic_suv-605255,"تويوتا  لاند كروزر  في اكس ار  2021  اوتوماتيك  63,000 كم  8 سلندر  دفع رباعي  اس يو في  أسود",229000,رق,للبيع,,,الفيصلية للسيارات - مدينة مواتر,https://qatarsale.com/ar/showroom/al_faisaliah_motors_mawater_city,قبل 8 دقائق,0,2,,"['+974 33334811', '+974 33334874']",[],"['https://media-blob.qatarsale.com/605255-productimages/605255_0_20260609080032633322.webp', 'https://media-blob.qatarsale.com/605255-productimages/605255_1_20260609080032634145.webp', 'https://media-blob.qatarsale.com/605255-productimages/605255_2_20260609080032634374.webp', 'https://media-blob.qatarsale.com/605255-productimages/605255_3_20260609080032634662.webp', 'https://media-blob.qatarsale.com/605255-productimages/605255_4_20260609080032634951.webp', 'https://media-blob.qatarsale.com/605255-productimages/605255_5_20260609080032635187.webp', 'https://media-blob.qatarsale.com/605255-productimages/605255_6_20260609080032635405.webp']",7,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'في اكس ار', 'قاطع': '63,000', 'اللون': 'أسود', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2021', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/605255_0_20260609080032633322.webp', 'images/605255_1_20260609080032634145.webp', 'images/605255_2_20260609080032634374.webp', 'images/605255_3_20260609080032634662.webp', 'images/605255_4_20260609080032634951.webp', 'images/605255_5_20260609080032635187.webp', 'images/605255_6_20260609080032635405.webp']",تويوتا,لاند كروزر,في اكس ار,"63,000",أسود,بيج,اس يو في,اوتوماتيك,دفع رباعي,قماش,2021,8,نعم,نعم,,نعم,نعم,نعم,كلا,نعم,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/gwm_tank_500_2026_white_automatic_suv-370369,جي دبليو ام  تانك  500  2026  اوتوماتيك  0 كم  6 سلندر  دفع رباعي  اس يو في  أبيض  تحت الضمان,169000,رق,للبيع,جديد,,اكسبرس موتورز - مدينة المواتر,https://qatarsale.com/ar/showroom/express_motors_mawater_city_62,قبل 5 دقائق,8,4295,,"['+974 71020003', '+974  33542000', '+974 77260003', '+974 33042000']",[],"['https://media-blob.qatarsale.com/405142-productimages/405142_0_20250812144810616700.webp', 'https://media-blob.qatarsale.com/405142-productimages/405142_0_20250812144811111757.webp', 'https://media-blob.qatarsale.com/405142-productimages/405142_0_20250812144811317995.webp', 'https://media-blob.qatarsale.com/405142-productimages/405142_0_20250812144811515848.webp', 'https://media-blob.qatarsale.com/405142-productimages/405142_0_20250812144811737423.webp', 'https://media-blob.qatarsale.com/405142-productimages/405142_0_20250812144811948384.webp', 'https://media-blob.qatarsale.com/405142-productimages/405142_0_20250812144812160863.webp', 'https://media-blob.qatarsale.com/405142-productimages/405142_0_20250812144812371181.webp', 'https://media-blob.qatarsale.com/405142-productimages/405142_0_20250812144812578080.webp']",9,"{'المصنع': 'جي دبليو ام', 'الصنف': 'تانك', 'الموديل': '500', 'قاطع': '0', 'اللون': 'أبيض', 'اللون الداخلي': 'برتقالي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '7', 'وارد': 'الخليج', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'تدليك في المقاعد': 'نعم', 'قياس الجنط ( الرنج )': '19""', 'نوع الوقود': 'بنزين'}","['images/405142_0_20250812144810616700.webp', 'images/405142_0_20250812144811111757.webp', 'images/405142_0_20250812144811317995.webp', 'images/405142_0_20250812144811515848.webp', 'images/405142_0_20250812144811737423.webp', 'images/405142_0_20250812144811948384.webp', 'images/405142_0_20250812144812160863.webp', 'images/405142_0_20250812144812371181.webp', 'images/405142_0_20250812144812578080.webp']",جي دبليو ام,تانك,500,0,أبيض,برتقالي,اس يو في,اوتوماتيك,دفع رباعي,جلد,2026,6,نعم,نعم,,نعم,نعم,نعم,نعم,نعم,الخليج,بنزين,نعم,,نعم,,نعم,نعم,,نعم,7,"19"""
