product_url,title,price,currency,listing_type,condition,seller_type,showroom_name,showroom_url,posted_time,fans_count,view_count,description,phones,whatsapps,images,images_count,specifications,images_local_paths,المصنع,الصنف,الموديل,قاطع,اللون,اللون الداخلي,النوع,ناقل السرعة,نظام الدفع,فرش المقاعد,السنة,سلندر,تحديد المواقع,سي دي,كاميرا خلفية,الحساسات,فتحة السقف,تحت الضمان,بلوتوث,وارد,الطلاء الأصلي,نوع الوقود,المالك الأول,تدفئة في المقاعد,تبريد في المقاعد,دي في دي,بانوراما,دخول بدون مفتاح,كاميرا امامية,تدليك في المقاعد,عدد المقاعد,قياس الجنط ( الرنج )
https://qatarsale.com/ar/product/gmc_sierra_elevation_2026_gray_automatic_pick_up-542553, جي ام سي  سييرا  اليفيشن  2026  اوتوماتيك  0 كم  8 سلندر  دفع رباعي  بيكب  رمادي  تحت الضمان ,"190,000",ر.ق,للبيع,,,النسيم - مدينة المواتر,https://qatarsale.com/ar/showroom/al_naseem_mawater_city3779,,0,0,,"['+974 70309077', '+974 31431155', '+974 33090550']",[],"['https://media-blob.qatarsale.com/542553-productimages/542553_0_20260504081116320911.webp', 'https://media-blob.qatarsale.com/542553-productimages/542553_1_20260504081116321404.webp', 'https://media-blob.qatarsale.com/542553-productimages/542553_2_20260504081116321774.webp', 'https://media-blob.qatarsale.com/542553-productimages/542553_3_20260504081116322065.webp', 'https://media-blob.qatarsale.com/542553-productimages/542553_4_20260504081116322434.webp', 'https://media-blob.qatarsale.com/542553-productimages/542553_5_20260504081116322647.webp']",6,"{'المصنع': 'جي ام سي', 'الصنف': 'سييرا', 'الموديل': 'اليفيشن', 'قاطع': '0', 'اللون': 'رمادي', 'اللون الداخلي': 'بيج', 'النوع': 'بيكب', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/542553_0_20260504081116320911.webp', 'images/542553_1_20260504081116321404.webp', 'images/542553_2_20260504081116321774.webp', 'images/542553_3_20260504081116322065.webp', 'images/542553_4_20260504081116322434.webp', 'images/542553_5_20260504081116322647.webp']",جي ام سي,سييرا,اليفيشن,0,رمادي,بيج,بيكب,اوتوماتيك,دفع رباعي,جلد,2026,8,نعم,نعم,نعم,نعم,كلا,نعم,نعم,,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/gwm_tank_700_2026_gray_automatic_suv-542554," جي دبليو ام  تانك  700  2026  اوتوماتيك  5,800 كم  6 سلندر  دفع رباعي  اس يو في  رمادي  تحت الضمان ","230,000",ر.ق,للبيع,,,النسيم - مدينة المواتر,https://qatarsale.com/ar/showroom/al_naseem_mawater_city3779,,0,0,,"['+974 70309077', '+974 31431155', '+974 33090550']",[],"['https://media-blob.qatarsale.com/542554-productimages/542554_0_20260504081311344043.webp', 'https://media-blob.qatarsale.com/542554-productimages/542554_1_20260504081311344697.webp', 'https://media-blob.qatarsale.com/542554-productimages/542554_2_20260504081311345038.webp', 'https://media-blob.qatarsale.com/542554-productimages/542554_3_20260504081311345310.webp', 'https://media-blob.qatarsale.com/542554-productimages/542554_4_20260504081311345532.webp', 'https://media-blob.qatarsale.com/542554-productimages/542554_5_20260504081311345768.webp']",6,"{'المصنع': 'جي دبليو ام', 'الصنف': 'تانك', 'الموديل': '700', 'قاطع': '5,800', 'اللون': 'رمادي', 'اللون الداخلي': 'أحمر', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/542554_0_20260504081311344043.webp', 'images/542554_1_20260504081311344697.webp', 'images/542554_2_20260504081311345038.webp', 'images/542554_3_20260504081311345310.webp', 'images/542554_4_20260504081311345532.webp', 'images/542554_5_20260504081311345768.webp']",جي دبليو ام,تانك,700,"5,800",رمادي,أحمر,اس يو في,اوتوماتيك,دفع رباعي,جلد,2026,6,نعم,نعم,نعم,نعم,نعم,نعم,نعم,,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/toyota_land_cruiser_gxr_2026_black_automatic_suv-605242," تويوتا  لاند كروزر  جي اكس ار  2026  اوتوماتيك  10,000 كم  6 سلندر  دفع رباعي  اس يو في  أسود  تحت الضمان ","265,000",ر.ق,للبيع,,,جي بي ار كار شو - مدينة مواتر,https://qatarsale.com/ar/showroom/jbr_car_show_mawater_city,,0,0,,"['+974 51998844', '+974 6652 6622', '+974 5518 4588']",[],"['https://media-blob.qatarsale.com/605242-productimages/605242_0_20260609074907208003.webp', 'https://media-blob.qatarsale.com/605242-productimages/605242_1_20260609074907209526.webp', 'https://media-blob.qatarsale.com/605242-productimages/605242_2_20260609074907209828.webp', 'https://media-blob.qatarsale.com/605242-productimages/605242_3_20260609074907210191.webp', 'https://media-blob.qatarsale.com/605242-productimages/605242_4_20260609074907210565.webp', 'https://media-blob.qatarsale.com/605242-productimages/605242_5_20260609074907210860.webp', 'https://media-blob.qatarsale.com/605242-productimages/605242_6_20260609074907211174.webp']",7,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'جي اكس ار', 'قاطع': '10,000', 'اللون': 'أسود', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/605242_0_20260609074907208003.webp', 'images/605242_1_20260609074907209526.webp', 'images/605242_2_20260609074907209828.webp', 'images/605242_3_20260609074907210191.webp', 'images/605242_4_20260609074907210565.webp', 'images/605242_5_20260609074907210860.webp', 'images/605242_6_20260609074907211174.webp']",تويوتا,لاند كروزر,جي اكس ار,"10,000",أسود,بيج,اس يو في,اوتوماتيك,دفع رباعي,جلد,2026,6,نعم,نعم,نعم,نعم,نعم,نعم,نعم,,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/gwm_tank_700_2026_black_automatic_suv-572051," جي دبليو ام  تانك  700  2026  اوتوماتيك  4,000 كم  6 سلندر  دفع رباعي  اس يو في  أسود  تحت الضمان ","230,000",ر.ق,للبيع,,,النسيم - مدينة المواتر,https://qatarsale.com/ar/showroom/al_naseem_mawater_city3779,,0,0,,"['+974 70309077', '+974 31431155', '+974 33090550']",[],"['https://media-blob.qatarsale.com/572051-productimages/572051_0_20260524092340008327.webp', 'https://media-blob.qatarsale.com/572051-productimages/572051_1_20260524092340008789.webp', 'https://media-blob.qatarsale.com/572051-productimages/572051_2_20260524092340009286.webp', 'https://media-blob.qatarsale.com/572051-productimages/572051_3_20260524092340009598.webp', 'https://media-blob.qatarsale.com/572051-productimages/572051_4_20260524092340009980.webp', 'https://media-blob.qatarsale.com/572051-productimages/572051_5_20260524092340010274.webp']",6,"{'المصنع': 'جي دبليو ام', 'الصنف': 'تانك', 'الموديل': '700', 'قاطع': '4,000', 'اللون': 'أسود', 'اللون الداخلي': 'برتقالي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/572051_0_20260524092340008327.webp', 'images/572051_1_20260524092340008789.webp', 'images/572051_2_20260524092340009286.webp', 'images/572051_3_20260524092340009598.webp', 'images/572051_4_20260524092340009980.webp', 'images/572051_5_20260524092340010274.webp']",جي دبليو ام,تانك,700,"4,000",أسود,برتقالي,اس يو في,اوتوماتيك,دفع رباعي,جلد,2026,6,نعم,نعم,نعم,نعم,نعم,نعم,نعم,,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/nissan_patrol_se_2019_white_automatic_suv-577263," نيسان  باترول  اس اي  2019  اوتوماتيك  211,000 كم  8 سلندر  دفع رباعي  اس يو في  أبيض ","54,000",ر.ق,للبيع,,,شركة سهيل للسيارات - مدبنة مواتر,https://qatarsale.com/ar/showroom/suhail_cars_company_119,,0,0,,"['+974 66620206', '+974 70007061', '+974 31163218', '+974 74077377']",[],"['https://media-blob.qatarsale.com/577263-productimages/577263_0_20260530080519199847.webp', 'https://media-blob.qatarsale.com/577263-productimages/577263_1_20260530080519200309.webp', 'https://media-blob.qatarsale.com/577263-productimages/577263_2_20260530080519200650.webp', 'https://media-blob.qatarsale.com/577263-productimages/577263_3_20260530080519201000.webp', 'https://media-blob.qatarsale.com/577263-productimages/577263_4_20260530080519201323.webp', 'https://media-blob.qatarsale.com/577263-productimages/577263_5_20260530080519201649.webp', 'https://media-blob.qatarsale.com/577263-productimages/577263_6_20260530080519201939.webp', 'https://media-blob.qatarsale.com/577263-productimages/577263_7_20260530080519202236.webp']",8,"{'المصنع': 'نيسان', 'الصنف': 'باترول', 'الموديل': 'اس اي', 'قاطع': '211,000', 'اللون': 'أبيض', 'اللون الداخلي': 'رصاصي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2019', 'سلندر': '8', 'سي دي': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'كلا', 'بلوتوث': 'كلا', 'نوع الوقود': 'بنزين'}","['images/577263_0_20260530080519199847.webp', 'images/577263_1_20260530080519200309.webp', 'images/577263_2_20260530080519200650.webp', 'images/577263_3_20260530080519201000.webp', 'images/577263_4_20260530080519201323.webp', 'images/577263_5_20260530080519201649.webp', 'images/577263_6_20260530080519201939.webp', 'images/577263_7_20260530080519202236.webp']",نيسان,باترول,اس اي,"211,000",أبيض,رصاصي,اس يو في,اوتوماتيك,دفع رباعي,قماش,2019,8,,نعم,,نعم,كلا,كلا,كلا,,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/toyota_land_cruiser_gx_2023_white_automatic_suv-605245," تويوتا  لاند كروزر  جي اكس  2023  اوتوماتيك  121,000 كم  6 سلندر  دفع رباعي  اس يو في  أبيض ","164,000",ر.ق,للبيع,,,معرض الاسطورة للسيارات,https://qatarsale.com/ar/showroom/legend_cars_showroom,,0,0,,['+974 33332935'],[],"['https://media-blob.qatarsale.com/605245-productimages/605245_0_20260609075122844037.webp', 'https://media-blob.qatarsale.com/605245-productimages/605245_1_20260609075122844612.webp', 'https://media-blob.qatarsale.com/605245-productimages/605245_2_20260609075122844901.webp', 'https://media-blob.qatarsale.com/605245-productimages/605245_3_20260609075122845199.webp', 'https://media-blob.qatarsale.com/605245-productimages/605245_4_20260609075122845467.webp', 'https://media-blob.qatarsale.com/605245-productimages/605245_5_20260609075122845704.webp', 'https://media-blob.qatarsale.com/605245-productimages/605245_6_20260609075122846062.webp', 'https://media-blob.qatarsale.com/605245-productimages/605245_7_20260609075122846281.webp', 'https://media-blob.qatarsale.com/605245-productimages/605245_8_20260609075122846560.webp', 'https://media-blob.qatarsale.com/605245-productimages/605245_9_20260609075122846831.webp']",10,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'جي اكس', 'قاطع': '121,000', 'اللون': 'أبيض', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'مخمل \\ جلد', 'السنة': '2023', 'سلندر': '6', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'عدد المقاعد': '7', 'وارد': 'الدوحة', 'المالك الأول': 'نعم', 'الطلاء الأصلي': 'نعم', 'دخول بدون مفتاح': 'نعم', 'قياس الجنط ( الرنج )': '16""', 'نوع الوقود': 'بنزين'}","['images/605245_0_20260609075122844037.webp', 'images/605245_1_20260609075122844612.webp', 'images/605245_2_20260609075122844901.webp', 'images/605245_3_20260609075122845199.webp', 'images/605245_4_20260609075122845467.webp', 'images/605245_5_20260609075122845704.webp', 'images/605245_6_20260609075122846062.webp', 'images/605245_7_20260609075122846281.webp', 'images/605245_8_20260609075122846560.webp', 'images/605245_9_20260609075122846831.webp']",تويوتا,لاند كروزر,جي اكس,"121,000",أبيض,بيج,اس يو في,اوتوماتيك,دفع رباعي,مخمل \ جلد,2023,6,,,,نعم,كلا,كلا,نعم,الدوحة,نعم,بنزين,نعم,,,,,نعم,,,7,"16"""
https://qatarsale.com/ar/product/nissan_patrol_platinum_2016_silver_automatic_suv-605247," نيسان  باترول  بلاتنيوم  2016  اوتوماتيك  232,300 كم  8 سلندر  دفع رباعي  اس يو في  فضي ","83,000",ر.ق,للبيع,,,ديجيتال موتورز,https://qatarsale.com/ar/showroom/digital_motors,,0,0,,"['+974 74769990', '+974 30003503']",[],"['https://media-blob.qatarsale.com/605247-productimages/605247_0_20260609075230532864.webp', 'https://media-blob.qatarsale.com/605247-productimages/605247_1_20260609075230534266.webp', 'https://media-blob.qatarsale.com/605247-productimages/605247_2_20260609075230534662.webp', 'https://media-blob.qatarsale.com/605247-productimages/605247_3_20260609075230534976.webp', 'https://media-blob.qatarsale.com/605247-productimages/605247_4_20260609075230535252.webp', 'https://media-blob.qatarsale.com/605247-productimages/605247_5_20260609075230535548.webp', 'https://media-blob.qatarsale.com/605247-productimages/605247_6_20260609075230535902.webp', 'https://media-blob.qatarsale.com/605247-productimages/605247_7_20260609075230536131.webp', 'https://media-blob.qatarsale.com/605247-productimages/605247_8_20260609075230536419.webp', 'https://media-blob.qatarsale.com/605247-productimages/605247_9_20260609075230536656.webp', 'https://media-blob.qatarsale.com/605247-productimages/605247_10_20260609075230536929.webp']",11,"{'المصنع': 'نيسان', 'الصنف': 'باترول', 'الموديل': 'بلاتنيوم', 'قاطع': '232,300', 'اللون': 'فضي', 'اللون الداخلي': 'بني فاتح', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2016', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'دخول بدون مفتاح': 'نعم', 'نوع الوقود': 'بنزين'}","['images/605247_0_20260609075230532864.webp', 'images/605247_1_20260609075230534266.webp', 'images/605247_2_20260609075230534662.webp', 'images/605247_3_20260609075230534976.webp', 'images/605247_4_20260609075230535252.webp', 'images/605247_5_20260609075230535548.webp', 'images/605247_6_20260609075230535902.webp', 'images/605247_7_20260609075230536131.webp', 'images/605247_8_20260609075230536419.webp', 'images/605247_9_20260609075230536656.webp', 'images/605247_10_20260609075230536929.webp']",نيسان,باترول,بلاتنيوم,"232,300",فضي,بني فاتح,اس يو في,اوتوماتيك,دفع رباعي,جلد,2016,8,نعم,,نعم,نعم,نعم,كلا,نعم,,,بنزين,,,,,,نعم,,,,
https://qatarsale.com/ar/product/toyota_land_cruiser_gxr_2022_black_automatic_suv-605239," تويوتا  لاند كروزر  جي اكس ار  2022  اوتوماتيك  106,400 كم  6 سلندر  دفع رباعي  اس يو في  أسود ","195,000",ر.ق,للبيع,,,ديجيتال موتورز,https://qatarsale.com/ar/showroom/digital_motors,,0,0,,"['+974 74769990', '+974 30003503']",[],"['https://media-blob.qatarsale.com/605239-productimages/605239_0_20260609074603474607.webp', 'https://media-blob.qatarsale.com/605239-productimages/605239_1_20260609074603474959.webp', 'https://media-blob.qatarsale.com/605239-productimages/605239_2_20260609074603475573.webp', 'https://media-blob.qatarsale.com/605239-productimages/605239_3_20260609074603475865.webp', 'https://media-blob.qatarsale.com/605239-productimages/605239_4_20260609074603476212.webp', 'https://media-blob.qatarsale.com/605239-productimages/605239_5_20260609074603476463.webp', 'https://media-blob.qatarsale.com/605239-productimages/605239_6_20260609074603476809.webp', 'https://media-blob.qatarsale.com/605239-productimages/605239_7_20260609074603477084.webp', 'https://media-blob.qatarsale.com/605239-productimages/605239_8_20260609074603477399.webp', 'https://media-blob.qatarsale.com/605239-productimages/605239_9_20260609074603477689.webp', 'https://media-blob.qatarsale.com/605239-productimages/605239_10_20260609074603477993.webp', 'https://media-blob.qatarsale.com/605239-productimages/605239_11_20260609074603479947.webp', 'https://media-blob.qatarsale.com/605239-productimages/605239_12_20260609074603480481.webp']",13,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'جي اكس ار', 'قاطع': '106,400', 'اللون': 'أسود', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2022', 'سلندر': '6', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'وارد': 'الخليج', 'تدفئة في المقاعد': 'نعم', 'نوع الوقود': 'بنزين'}","['images/605239_0_20260609074603474607.webp', 'images/605239_1_20260609074603474959.webp', 'images/605239_2_20260609074603475573.webp', 'images/605239_3_20260609074603475865.webp', 'images/605239_4_20260609074603476212.webp', 'images/605239_5_20260609074603476463.webp', 'images/605239_6_20260609074603476809.webp', 'images/605239_7_20260609074603477084.webp', 'images/605239_8_20260609074603477399.webp', 'images/605239_9_20260609074603477689.webp', 'images/605239_10_20260609074603477993.webp', 'images/605239_11_20260609074603479947.webp', 'images/605239_12_20260609074603480481.webp']",تويوتا,لاند كروزر,جي اكس ار,"106,400",أسود,بيج,اس يو في,اوتوماتيك,دفع رباعي,قماش,2022,6,,,نعم,نعم,نعم,كلا,نعم,الخليج,,بنزين,,نعم,,,,,,,,
https://qatarsale.com/ar/product/gmc_sierra_sle_2012_red_automatic_pick_up-605241," جي ام سي  سييرا  اس ال اي  2012  اوتوماتيك  357,000 كم  8 سلندر  دفع رباعي  بيكب  أحمر ","22,000",ر.ق,للبيع,,,معرض المونديال للسيارات - مدينة مواتر,https://qatarsale.com/ar/showroom/al_mondial_car_showroom,,0,0,,"['+974 50028022', '+974 55364555']",[],"['https://media-blob.qatarsale.com/605241-productimages/605241_0_20260609074830447377.webp', 'https://media-blob.qatarsale.com/605241-productimages/605241_1_20260609074830447930.webp', 'https://media-blob.qatarsale.com/605241-productimages/605241_2_20260609074830448265.webp', 'https://media-blob.qatarsale.com/605241-productimages/605241_3_20260609074830448588.webp', 'https://media-blob.qatarsale.com/605241-productimages/605241_4_20260609074830448868.webp', 'https://media-blob.qatarsale.com/605241-productimages/605241_5_20260609074830449121.webp', 'https://media-blob.qatarsale.com/605241-productimages/605241_6_20260609074830449415.webp', 'https://media-blob.qatarsale.com/605241-productimages/605241_7_20260609074830449723.webp']",8,"{'المصنع': 'جي ام سي', 'الصنف': 'سييرا', 'الموديل': 'اس ال اي', 'قاطع': '357,000', 'اللون': 'أحمر', 'اللون الداخلي': 'بيج', 'النوع': 'بيكب', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2012', 'سلندر': '8', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'كلا', 'بلوتوث': 'كلا', 'نوع الوقود': 'بنزين'}","['images/605241_0_20260609074830447377.webp', 'images/605241_1_20260609074830447930.webp', 'images/605241_2_20260609074830448265.webp', 'images/605241_3_20260609074830448588.webp', 'images/605241_4_20260609074830448868.webp', 'images/605241_5_20260609074830449121.webp', 'images/605241_6_20260609074830449415.webp', 'images/605241_7_20260609074830449723.webp']",جي ام سي,سييرا,اس ال اي,"357,000",أحمر,بيج,بيكب,اوتوماتيك,دفع رباعي,قماش,2012,8,,نعم,نعم,نعم,كلا,كلا,كلا,,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/lamborghini_urus_performante_2023_blue_matte_automatic_suv-604662," لمبرجيني  اوروس  بيرفورمانتي  2023  اوتوماتيك  65,000 كم  8 سلندر  دفع رباعي  اس يو في  أزرق مطفي  تحت الضمان ","980,000",ر.ق,للبيع,,,,,,0,0," طلبيه خاصة دوحة ايديشن
ضمان لمدة سنة في الوكالة
كراسي فصل 
شاشات خلفية 
فل كاربون من الخارج والداخل  ",['+974 31111185'],[],"['https://media-blob.qatarsale.com/604662-productimages/604662_0_20260608154834751349.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_1_20260608154834752021.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_2_20260608154834752419.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_3_20260608154834752731.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_4_20260608154834752948.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_5_20260608154834753205.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_6_20260608154834753480.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_7_20260608154834753802.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_8_20260608154834754162.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_9_20260608154834754889.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_10_20260608154834755206.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_11_20260608154834755547.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_12_20260608154834755902.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_13_20260608154834756185.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_14_20260608154834756595.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_15_20260608154834756848.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_16_20260608154834757120.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_17_20260608154834757461.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_18_20260608154834757725.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_19_20260608154834759565.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_20_20260608154834759815.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_21_20260608154834760022.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_22_20260608154834760334.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_23_20260608154834760555.webp', 'https://media-blob.qatarsale.com/604662-productimages/604662_24_20260608154834760783.webp']",25,"{'المصنع': 'لمبرجيني', 'الصنف': 'اوروس', 'الموديل': 'بيرفورمانتي', 'قاطع': '65,000', 'اللون': 'أزرق مطفي', 'اللون الداخلي': 'برتقالي وأسود', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2023', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'دي في دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '4', 'وارد': 'الدوحة', 'الطلاء الأصلي': 'نعم', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'دخول بدون مفتاح': 'نعم', 'تدليك في المقاعد': 'نعم', 'نوع الوقود': 'بنزين'}","['images/604662_0_20260608154834751349.webp', 'images/604662_1_20260608154834752021.webp', 'images/604662_2_20260608154834752419.webp', 'images/604662_3_20260608154834752731.webp', 'images/604662_4_20260608154834752948.webp', 'images/604662_5_20260608154834753205.webp', 'images/604662_6_20260608154834753480.webp', 'images/604662_7_20260608154834753802.webp', 'images/604662_8_20260608154834754162.webp', 'images/604662_9_20260608154834754889.webp', 'images/604662_10_20260608154834755206.webp', 'images/604662_11_20260608154834755547.webp', 'images/604662_12_20260608154834755902.webp', 'images/604662_13_20260608154834756185.webp', 'images/604662_14_20260608154834756595.webp', 'images/604662_15_20260608154834756848.webp', 'images/604662_16_20260608154834757120.webp', 'images/604662_17_20260608154834757461.webp', 'images/604662_18_20260608154834757725.webp', 'images/604662_19_20260608154834759565.webp', 'images/604662_20_20260608154834759815.webp', 'images/604662_21_20260608154834760022.webp', 'images/604662_22_20260608154834760334.webp', 'images/604662_23_20260608154834760555.webp', 'images/604662_24_20260608154834760783.webp']",لمبرجيني,اوروس,بيرفورمانتي,"65,000",أزرق مطفي,برتقالي وأسود,اس يو في,اوتوماتيك,دفع رباعي,جلد,2023,8,نعم,نعم,نعم,نعم,نعم,نعم,نعم,الدوحة,نعم,بنزين,,نعم,نعم,نعم,نعم,نعم,نعم,نعم,4,
https://qatarsale.com/ar/product/toyota_land_cruiser_gxr_2007_silver_manual_suv-605240," تويوتا  لاند كروزر  جي اكس ار  2007  عادي  380,000 كم  6 سلندر  دفع رباعي  اس يو في  فضي ","45,000",ر.ق,للبيع,,,معرض الاسطورة للسيارات,https://qatarsale.com/ar/showroom/legend_cars_showroom,,0,0, للبيع جي اكس ار قير عادي 2007 ,['+974 33332935'],[],"['https://media-blob.qatarsale.com/605240-productimages/605240_0_20260609074823051937.webp', 'https://media-blob.qatarsale.com/605240-productimages/605240_1_20260609074823052516.webp', 'https://media-blob.qatarsale.com/605240-productimages/605240_2_20260609074823052912.webp', 'https://media-blob.qatarsale.com/605240-productimages/605240_3_20260609074823053252.webp', 'https://media-blob.qatarsale.com/605240-productimages/605240_4_20260609074823053531.webp', 'https://media-blob.qatarsale.com/605240-productimages/605240_5_20260609074823053801.webp', 'https://media-blob.qatarsale.com/605240-productimages/605240_6_20260609074823054056.webp', 'https://media-blob.qatarsale.com/605240-productimages/605240_7_20260609074823054349.webp']",8,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'جي اكس ار', 'قاطع': '380,000', 'اللون': 'فضي', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'عادي', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2007', 'سلندر': '6', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'عدد المقاعد': '7', 'وارد': 'الدوحة', 'قياس الجنط ( الرنج )': '16""', 'نوع الوقود': 'بنزين'}","['images/605240_0_20260609074823051937.webp', 'images/605240_1_20260609074823052516.webp', 'images/605240_2_20260609074823052912.webp', 'images/605240_3_20260609074823053252.webp', 'images/605240_4_20260609074823053531.webp', 'images/605240_5_20260609074823053801.webp', 'images/605240_6_20260609074823054056.webp', 'images/605240_7_20260609074823054349.webp']",تويوتا,لاند كروزر,جي اكس ار,"380,000",فضي,بيج,اس يو في,عادي,دفع رباعي,جلد,2007,6,,,,نعم,نعم,كلا,نعم,الدوحة,,بنزين,,,,,,,,,7,"16"""
